#This file was generated on Sat 16 Nov 2019 06:29:11 GMT
#Using the somd command, of the molecular library Sire version <2019.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 20000 moves, 100 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.23080
#Alchemical array is		 (0.0, 0.0769, 0.1538, 0.2308, 0.3077, 0.3846, 0.4615, 0.5385, 0.6154, 0.6923, 0.7692, 0.8462, 0.9231, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
    3000           -1.00874191e+04            5.55592457e+01            9.45820474e-01            1.05698022e+00    -8.565045613917849e+02    -8.576279708422030e+02    -8.563987205612310e+02    -8.531631889364645e+02    -8.475902695239200e+02    -8.377113074715929e+02    -8.160116264393994e+02    -7.543586782400436e+02    -5.394274035017711e+02     3.668249726551945e+02     5.258829968852585e+03     4.517791728019089e+04     8.024077099268105e+05     2.370356937506261e+08
    3250           -1.01833854e+04            8.38385314e+01            9.19483716e-01            1.08733975e+00    -8.673909473021446e+02    -8.660035402204605e+02    -8.624100775875281e+02    -8.569324648485169e+02    -8.492575159244894e+02    -8.375106977877734e+02    -8.146204338765396e+02    -7.543021098860215e+02    -5.506924511067642e+02     3.082020654262150e+02     5.159225482559465e+03     5.113108418163423e+04     1.387416030045512e+06     2.191442117139188e+09
    3500           -1.01015930e+04            6.41754126e+01            9.37621907e-01            1.06603092e+00    -8.634982728482097e+02    -8.652892696242802e+02    -8.644017687237285e+02    -8.609340168351540e+02    -8.539912302957881e+02    -8.401716109342606e+02    -8.077365243903774e+02    -7.139062895853560e+02    -3.849603201184851e+02     1.037543339184973e+03     9.350451721853133e+03     9.442601643982696e+04     3.401062014514904e+06     6.970639356161858e+10
    3750           -1.01508459e+04            9.90700262e+01            9.05588424e-01            1.10403284e+00    -8.660488435386637e+02    -8.631592617227858e+02    -8.581514333075228e+02    -8.513940714858156e+02    -8.427584228903977e+02    -8.310266361196656e+02    -8.115785526096258e+02    -7.680697573348554e+02    -6.405913186115705e+02    -1.802918023749849e+02     1.867414336602598e+03     1.421941629000975e+04     1.431901292935839e+05     5.331758358041444e+06
    4000           -1.01934606e+04            5.71153841e+01            9.44326927e-01            1.05860067e+00    -8.557949519251982e+02    -8.569613950996657e+02    -8.556657965424768e+02    -8.522879987195776e+02    -8.467805329002654e+02    -8.382127268595918e+02    -8.228539168953006e+02    -7.873472794376997e+02    -6.827571371103120e+02    -3.073053029969814e+02     1.341771565001694e+03     1.106160414240699e+04     1.081017084576377e+05     3.541881958483004e+06
    4250           -1.01577650e+04            5.62027193e+01            9.45147085e-01            1.05758787e+00    -8.501684261347564e+02    -8.524372162623531e+02    -8.521183877906312e+02    -8.492889503303054e+02    -8.427312233023987e+02    -8.275745920406887e+02    -7.860280018302377e+02    -6.493370772849687e+02    -1.196909869139949e+02     2.377290244622287e+03     1.809356273728473e+04     1.808713926366910e+05     4.851006288155171e+06     4.271223576141555e+09
    4500           -1.02274061e+04            5.47818564e+01            9.46567786e-01            1.05617197e+00    -8.524091556472453e+02    -8.532469979831569e+02    -8.517944699730797e+02    -8.484813057778960e+02    -8.432505351480040e+02    -8.350556107074796e+02    -8.197220843036231e+02    -7.824535284083365e+02    -6.697586878758701e+02    -2.639496363515129e+02     1.514705743435624e+03     1.221997542333334e+04     1.301510720664644e+05     5.743383368336519e+06
    4750           -1.01628022e+04            5.22398387e+01            9.48993127e-01            1.05350843e+00    -8.538884955309752e+02    -8.551976093868963e+02    -8.541498064338120e+02    -8.511133445247306e+02    -8.459783185546205e+02    -8.376499200754180e+02    -8.219145149667880e+02    -7.837512210655834e+02    -6.671856202678659e+02    -2.314918334288846e+02     1.824202591625924e+03     1.581044219987116e+04     2.026550492241960e+05     1.325667528734371e+07
    5000           -1.01635671e+04            4.46966401e+01            9.56168869e-01            1.04558082e+00    -8.672115564947111e+02    -8.693121781716411e+02    -8.689485211150242e+02    -8.665169949292057e+02    -8.619860212427128e+02    -8.545198731862255e+02    -8.408100011610529e+02    -8.093552090527836e+02    -7.196456593067326e+02    -4.122987305921339e+02     8.638669423261410e+02     7.912571445246279e+03     7.221214860549763e+04     1.789380967626917e+06
    5250           -1.00824174e+04            5.04150344e+01            9.50636143e-01            1.05148786e+00    -8.497859999673822e+02    -8.521654304196375e+02    -8.519940251348720e+02    -8.494420897707303e+02    -8.437455917518545e+02    -8.315083893879133e+02    -7.999230644337383e+02    -6.987453124971030e+02    -3.086725463569276e+02     1.530230907578703e+03     1.300419636574209e+04     1.274081489569031e+05     3.004684261805908e+06     1.260506803393990e+09
    5500           -1.01216516e+04            4.48716004e+01            9.55997973e-01            1.04575981e+00    -8.364726859329163e+02    -8.380682632551614e+02    -8.374128476048414e+02    -8.348960945307239e+02    -8.303205802897482e+02    -8.221565651539913e+02    -8.045466667200704e+02    -7.565331830831235e+02    -6.001625978060561e+02    -6.311826625436201e+00     2.722500582340215e+03     1.981982568536673e+04     2.109307250847076e+05     9.167336519754916e+06
    5750           -1.00784102e+04            8.05318793e+01            9.22442992e-01            1.08364901e+00    -8.473760147955888e+02    -8.471241328818481e+02    -8.443881757415344e+02    -8.394011253380487e+02    -8.316438855481289e+02    -8.187159864755102e+02    -7.920326942119098e+02    -7.206944374662285e+02    -4.856948049074773e+02     4.402173172911337e+02     4.914868181331552e+03     3.415538152634990e+04     3.509947063793330e+05     1.032778442299211e+07
    6000           -1.00696475e+04            8.18274687e+01            9.21277662e-01            1.08508804e+00    -8.680485494227697e+02    -8.672763157136696e+02    -8.641382910471813e+02    -8.589229407795646e+02    -8.513180287588497e+02    -8.397016048618198e+02    -8.184008764459275e+02    -7.679035844430661e+02    -6.172791722337369e+02    -7.152393451412918e+01     2.368719806278010e+03     1.727880596764011e+04     1.763701299549416e+05     6.627940583275373e+06
    6250           -9.98642796e+03            3.79702242e+01            9.62586266e-01            1.03853271e+00    -8.343633577180069e+02    -8.367889125972333e+02    -8.368695717462006e+02    -8.349598378961896e+02    -8.308243682077574e+02    -8.228813945825916e+02    -8.051560261328249e+02    -7.561716294290978e+02    -5.945279478093140e+02     3.721080944106426e+01     3.132457055433322e+03     2.558229556601757e+04     3.863010514655330e+05     5.485594411063045e+07
    6500           -1.00753649e+04            3.86630727e+01            9.61800132e-01            1.03912346e+00    -8.117144598303292e+02    -8.157106009715048e+02    -8.169741464658355e+02    -8.155780488487496e+02    -8.102603754011326e+02    -7.959714553850368e+02    -7.544001781270789e+02    -6.162514243708662e+02    -9.282581680799709e+01     2.244061219268063e+03     1.549802198017616e+04     1.273005061435551e+05     2.121475856151774e+06     2.740311759442327e+08
    6750           -1.00638234e+04            6.29294677e+01            9.38763370e-01            1.06467235e+00    -8.734167441902218e+02    -8.749892217866492e+02    -8.740041574601954e+02    -8.705809081094437e+02    -8.636860726300386e+02    -8.491031939395915e+02    -8.114747864724794e+02    -6.920161552134948e+02    -2.400788042860637e+02     1.837405820166955e+03     1.440944866852991e+04     1.349313614843258e+05     2.969314383451474e+06     9.554128052017121e+08
    7000           -1.01348808e+04            8.30854917e+01            9.20090218e-01            1.08641951e+00    -8.615028904647104e+02    -8.605100518183277e+02    -8.571686601284915e+02    -8.517869109989973e+02    -8.442784059566095e+02    -8.338293340204821e+02    -8.175164296758137e+02    -7.854705621505186e+02    -7.029778560548618e+02    -4.303192915246004e+02     7.214701088699350e+02     7.506642923355632e+03     7.833913406276274e+04     2.736407235745426e+06
    7250           -1.00618547e+04            7.51757888e+01            9.27434138e-01            1.07790364e+00    -8.557127079647582e+02    -8.557747487370681e+02    -8.533929696254800e+02    -8.488107426509221e+02    -8.414420257332712e+02    -8.287064169197577e+02    -8.016582339181562e+02    -7.292449472347530e+02    -4.972174076335438e+02     3.724081122506060e+02     4.294676490463134e+03     2.784663921892863e+04     2.657012244079618e+05     9.261612450731944e+06
    7500           -1.00934434e+04            3.48790419e+01            9.65563037e-01            1.03532377e+00    -8.633629038181908e+02    -8.666141996587852e+02    -8.673002560262206e+02    -8.657541117686213e+02    -8.617403490034573e+02    -8.538277922261933e+02    -8.367915973746694e+02    -7.922820842912901e+02    -6.521186781055681e+02    -1.228703745612860e+02     2.383575346864065e+03     1.945870248403619e+04     2.464077951272488e+05     1.502672241525971e+07
    7750           -1.01351468e+04            4.25720130e+01            9.58147559e-01            1.04330185e+00    -8.562397585573516e+02    -8.590419699977460e+02    -8.592478953271137e+02    -8.571547077795875e+02    -8.524958904616333e+02    -8.437963961060932e+02    -8.257324802837167e+02    -7.794830229228072e+02    -6.338372871634677e+02    -7.232707715087744e+01     2.721404844537646e+03     2.405126943316439e+04     4.101254156694880e+05     8.003685006034648e+07
    8000           -1.00735976e+04            8.97101904e+01            9.14098980e-01            1.09374103e+00    -8.630821863147379e+02    -8.608660422965428e+02    -8.565783971766898e+02    -8.505653911592910e+02    -8.425291379597792e+02    -8.306765853782857e+02    -8.084392459477889e+02    -7.525009689894306e+02    -5.753707788615991e+02     1.022242021580303e+02     3.342343875304208e+03     2.559388257929321e+04     3.310440480443787e+05     2.583129057270960e+07
    8250           -1.01337030e+04            5.60752116e+01            9.45318773e-01            1.05751027e+00    -8.618470304365904e+02    -8.626412745334111e+02    -8.611755661271212e+02    -8.578238453341381e+02    -8.523272147111289e+02    -8.429580578843238e+02    -8.231731832667781e+02    -7.692992201182632e+02    -5.911246717831566e+02     1.067179580490292e+02     3.477898257515513e+03     2.635977583517485e+04     3.204972576657010e+05     1.953758944062975e+07
    8500           -1.00753336e+04            6.82036761e+01            9.33946334e-01            1.07044136e+00    -8.670173611354913e+02    -8.667889956617315e+02    -8.643299844598970e+02    -8.600166877889495e+02    -8.536484991476411e+02    -8.437499387983964e+02    -8.248289353457441e+02    -7.777581576402700e+02    -6.339594983735670e+02    -1.191602654615825e+02     2.062323666996977e+03     1.391844009604614e+04     1.125313626433205e+05     2.194394194742416e+06
    8750           -1.01220060e+04            6.05288462e+01            9.41160434e-01            1.06227840e+00    -8.532594797948802e+02    -8.537117848811241e+02    -8.518617203305511e+02    -8.481213236373801e+02    -8.424411802115090e+02    -8.338260260909128e+02    -8.183387391421954e+02    -7.822640034206830e+02    -6.775628958703321e+02    -3.191789196374783e+02     1.124853621117038e+03     8.517786225048685e+03     6.685545928253987e+04     1.343942405096424e+06
    9000           -1.00410637e+04            5.21207379e+01            9.49067705e-01            1.05334028e+00    -8.641527820457203e+02    -8.661566560770041e+02    -8.656408982230015e+02    -8.628573493978834e+02    -8.572381279063213e+02    -8.461109426221661e+02    -8.197020434406340e+02    -7.420742600503160e+02    -4.709148225357318e+02     6.501422727909751e+02     6.419004843111437e+03     4.853508024764161e+04     6.283830140838734e+05     3.732252275677416e+07
    9250           -1.01220020e+04            5.63608485e+01            9.45080651e-01            1.05784803e+00    -8.681241024949366e+02    -8.689645607268639e+02    -8.674357924110674e+02    -8.639860248660061e+02    -8.587626080411897e+02    -8.514177355936058e+02    -8.401172913432246e+02    -8.183135894807045e+02    -7.642413198824362e+02    -6.022689947615024e+02    -4.581706703110197e+01     2.163417944901722e+03     1.283834061964815e+04     8.411270084346228e+04
    9500           -1.00638188e+04            1.03802896e+00            9.98836459e-01            1.00091226e+00    -8.241037636178977e+02    -8.296849733047496e+02    -8.326922452394127e+02    -8.335944950908332e+02    -8.325465181864963e+02    -8.292508868943272e+02    -8.220129492877367e+02    -8.047931309805026e+02    -7.577768441412038e+02    -6.136458925909739e+02    -1.247926692212821e+02     1.755585297323560e+03     1.044605637087637e+04     6.583261794375103e+04
    9750           -1.01002739e+04            4.73340064e+01            9.53651996e-01            1.04834377e+00    -8.675418310288956e+02    -8.689678116553850e+02    -8.680940413247581e+02    -8.653491136826837e+02    -8.607296451007549e+02    -8.533868110393959e+02    -8.398022797969686e+02    -8.074694639629918e+02    -7.117938820015636e+02    -3.776993862720927e+02     9.957734908628397e+02     8.087712252317283e+03     6.087839532994406e+04     8.604764742961487e+05
   10000           -1.00742089e+04            6.32115440e+01            9.38643042e-01            1.06513662e+00    -8.869888205424932e+02    -8.874508205585487e+02    -8.855707407805932e+02    -8.817120898661963e+02    -8.756551221543373e+02    -8.659472217034304e+02    -8.473054242915036e+02    -8.015445093229797e+02    -6.637769083241765e+02    -1.734426259688820e+02     1.924396188161733e+03     1.378512567394815e+04     1.234108985403531e+05     3.116735124594620e+06
   10250           -1.01277286e+04            6.94029429e+01            9.32827182e-01            1.07172614e+00    -8.772274967762846e+02    -8.768607867404139e+02    -8.742360348624514e+02    -8.697792046909875e+02    -8.634532512270305e+02    -8.542999318240572e+02    -8.385005157359554e+02    -8.026130812930509e+02    -6.985199786320134e+02    -3.326185229871057e+02     1.240163104621794e+03     1.042671113831296e+04     1.033035365040217e+05     3.174165337828330e+06
   10500           -1.01304993e+04            3.72512850e+01            9.63300220e-01            1.03780967e+00    -8.712542797519689e+02    -8.736800798647304e+02    -8.737144728786982e+02    -8.717786716959429e+02    -8.679605262598044e+02    -8.617683922231270e+02    -8.509338484037461e+02    -8.274206223702848e+02    -7.635998603624823e+02    -5.567814288832491e+02     2.303956261275963e+02     3.950052180789885e+03     2.926771529219294e+04     4.045268555842332e+05
   10750           -1.00402586e+04            9.21499529e+01            9.11828907e-01            1.09636153e+00    -8.773473052074964e+02    -8.766196529622873e+02    -8.732817906359617e+02    -8.674967308026845e+02    -8.588351470053219e+02    -8.456846503455524e+02    -8.230443043773338e+02    -7.749290695359128e+02    -6.465543150593730e+02    -2.218883667650254e+02     1.541710070458827e+03     1.174399167062453e+04     1.215498986129516e+05     5.509156833328683e+06
   11000           -9.99394462e+03            1.20600692e+01            9.87868792e-01            1.01198601e+00    -8.405797160693442e+02    -8.454746919896091e+02    -8.477522472100380e+02    -8.478480985300647e+02    -8.459085179761249e+02    -8.416902818567714e+02    -8.337922258313217e+02    -8.172701849021826e+02    -7.760912860435569e+02    -6.561809551539591e+02    -2.594532718849649e+02     1.252970748850983e+03     8.275178721323538e+03     5.413715803073524e+04
   11250           -1.00362819e+04            8.31082031e+01            9.20029002e-01            1.08639657e+00    -8.505678306768798e+02    -8.511721746410698e+02    -8.490238652350026e+02    -8.441778559838417e+02    -8.356651784957071e+02    -8.198730587116489e+02    -7.843890168279980e+02    -6.840982854086423e+02    -3.380416438290112e+02     1.113723671051130e+03     8.890029885247259e+03     7.000390714251119e+04     1.043717090104303e+06     9.706191218324625e+07
   11500           -1.00609283e+04            7.46156172e+01            9.27909888e-01            1.07724901e+00    -8.706274918284196e+02    -8.709781287812912e+02    -8.687393326285271e+02    -8.641861717501745e+02    -8.570794913758162e+02    -8.461701859467678e+02    -8.272094502652030e+02    -7.860570616603076e+02    -6.734563753382616e+02    -2.962337209958570e+02     1.239483798575435e+03     9.267187213004321e+03     7.065359513329735e+04     1.015361057687109e+06
   11750           -1.00697815e+04            6.31370255e+01            9.38678826e-01            1.06501848e+00    -8.579643639894402e+02    -8.588190223471742e+02    -8.572120119818136e+02    -8.534549274259314e+02    -8.473105874622154e+02    -8.374466954325582e+02    -8.192103753650118e+02    -7.768350089033762e+02    -6.541274831450845e+02    -2.219643358690937e+02     1.668981824553610e+03     1.323644401114108e+04     1.471869495972619e+05     7.807821001435171e+06
   12000           -1.00354257e+04            7.03560131e+00            9.92841829e-01            1.00691106e+00    -8.636825729421233e+02    -8.691847561184829e+02    -8.720169818184851e+02    -8.725857986416137e+02    -8.708416438002735e+02    -8.658985559440443e+02    -8.542441791507496e+02    -8.236783811292137e+02    -7.314100635312606e+02    -4.118396749882058e+02     8.836608510881805e+02     7.512641357872069e+03     5.767481843443096e+04     9.148058603807534e+05
   12250           -1.00653537e+04            7.27886244e+01            9.29689871e-01            1.07537886e+00    -8.679299706149733e+02    -8.673855056920119e+02    -8.646417854635814e+02    -8.600177010938152e+02    -8.531828463480086e+02    -8.421945679853961e+02    -8.196159525861761e+02    -7.570413494973844e+02    -5.351726240131389e+02     4.563506144024308e+02     6.467291772054459e+03     6.745624429761147e+04     1.836002094545105e+06     2.206442246919688e+09
   12500           -1.00456627e+04            4.82055225e+01            9.52756024e-01            1.04918600e+00    -8.665676436104156e+02    -8.686464938088097e+02    -8.682565998000905e+02    -8.656940207043093e+02    -8.605586267103826e+02    -8.509180151709503e+02    -8.299919761277887e+02    -7.742580255110011e+02    -5.971446921375614e+02     6.607612941515498e+01     3.091435641942118e+03     2.177866613036150e+04     2.186575477258740e+05     7.261876474335408e+06
   12750           -1.00885481e+04            7.70923247e+01            9.25600213e-01            1.07990360e+00    -8.695465157880286e+02    -8.703190387647536e+02    -8.683682076195162e+02    -8.638418350462604e+02    -8.561621109315223e+02    -8.432613578469034e+02    -8.186461443856552e+02    -7.610471933775511e+02    -5.948590430392366e+02    -6.719094496913215e+00     2.632631740291374e+03     1.986355627704201e+04     2.569668907105722e+05     2.449508322875798e+07
   13000           -1.00809253e+04            8.20217104e+01            9.21145223e-01            1.08535361e+00    -8.710556908093168e+02    -8.695216157884802e+02    -8.658610786247338e+02    -8.604355652593094e+02    -8.530510554187981e+02    -8.421479813189337e+02    -8.214851246270871e+02    -7.667510390849869e+02    -5.736447037765944e+02     3.143487320552637e+02     6.137223532349734e+03     7.744058057940945e+04     3.483544489712888e+06     1.052180797658562e+11
   13250           -1.00499155e+04            4.02623886e+01            9.60414983e-01            1.04095126e+00    -8.528449785285361e+02    -8.550392138961897e+02    -8.548165196491558e+02    -8.526233519839043e+02    -8.486533603792842e+02    -8.427510514188832e+02    -8.337199919947394e+02    -8.170925261228193e+02    -7.779059457822410e+02    -6.638482922460448e+02    -2.728260656687949e+02     1.331142345188889e+03     9.904417539612428e+03     8.470635401891707e+04
   13500           -9.99653336e+03            3.94934047e+01            9.61159051e-01            1.04015676e+00    -8.524182682483746e+02    -8.545891604203586e+02    -8.544765551635805e+02    -8.524298892191863e+02    -8.481700933286234e+02    -8.398991187130106e+02    -8.206456498068743e+02    -7.640054829243600e+02    -5.609833719077006e+02     3.356226922644311e+02     5.718999853309978e+03     6.256596468770922e+04     2.139831128801194e+06     1.110416102857543e+10
   13750           -9.99138054e+03            6.25681598e+01            9.39247332e-01            1.06445176e+00    -8.550382701238582e+02    -8.549872718367204e+02    -8.527794317223501e+02    -8.488094174571073e+02    -8.430610351978460e+02    -8.346459093904898e+02    -8.199031775330221e+02    -7.855825317985940e+02    -6.825585452727441e+02    -3.036373885239570e+02     1.432339417174062e+03     1.265843678819810e+04     1.519788012903935e+05     8.801391449811617e+06
   14000           -1.00505567e+04            2.57115828e+01            9.74443900e-01            1.02586364e+00    -8.346286365343163e+02    -8.386100319203546e+02    -8.400123306819938e+02    -8.391873515596010e+02    -8.358019253087498e+02    -8.279437375083236e+02    -8.084632379134375e+02    -7.514929463958360e+02    -5.580229866658791e+02     2.074362967380821e+02     3.909092589808248e+03     2.853635190723821e+04     3.150739859562639e+05     1.167919521244938e+07
   14250           -1.00799666e+04            3.99187686e+01            9.60770091e-01            1.04062074e+00    -8.739074545835430e+02    -8.761193617238661e+02    -8.759246332437316e+02    -8.737719935182912e+02    -8.697590516145013e+02    -8.633713848216174e+02    -8.522068704758395e+02    -8.277449716377338e+02    -7.609169254269812e+02    -5.459870971012901e+02     2.465431521154532e+02     3.702013707730871e+03     2.291518319935264e+04     1.840670197714074e+05
   14500           -1.00508058e+04            4.36174991e+01            9.57125192e-01            1.04437009e+00    -8.413147771907420e+02    -8.448397367617043e+02    -8.455037008873300e+02    -8.435236088292356e+02    -8.386022782862517e+02    -8.295205603540080e+02    -8.124110949522008e+02    -7.748743204391178e+02    -6.743433271668440e+02    -3.417122034855736e+02     1.054514728823722e+03     9.364436851944485e+03     1.023465923887629e+05     4.575545306760222e+06
   14750           -1.00021858e+04            6.49912201e+01            9.36945374e-01            1.06700125e+00    -8.604645810470689e+02    -8.604863133929878e+02    -8.582244218440756e+02    -8.541077564576241e+02    -8.481658944058388e+02    -8.397229270555503e+02    -8.259710522923893e+02    -7.970603279264561e+02    -7.182510017433162e+02    -4.519580325665733e+02     6.652058792465068e+02     7.131367380556829e+03     7.417446419922895e+04     2.623399629379538e+06
   15000           -1.01056678e+04            2.41806158e+01            9.76015474e-01            1.02437676e+00    -8.404832862445669e+02    -8.440949918762219e+02    -8.452376998392107e+02    -8.443538915252673e+02    -8.414549159140989e+02    -8.358072529336209e+02    -8.243848903672747e+02    -7.966718641676869e+02    -7.161373557404742e+02    -4.425120167299892e+02     6.617621801699294e+02     6.465215781746259e+03     5.559421802241341e+04     1.262174728856889e+06
   15250           -1.00322823e+04            7.72892382e+01            9.25387336e-01            1.08008051e+00    -8.483609727926835e+02    -8.500846828567990e+02    -8.487624225479923e+02    -8.444459129699956e+02    -8.365526071157873e+02    -8.233586314230339e+02    -8.000804127026994e+02    -7.525885762422840e+02    -6.358790562322365e+02    -2.876654332910159e+02     9.691401521722526e+02     6.621758205677129e+03     4.103376174515938e+04     3.956590537154941e+05
   15500           -1.00786189e+04            5.99207873e+01            9.41591977e-01            1.06147381e+00    -8.381303033301504e+02    -8.410747430100057e+02    -8.410297009562618e+02    -8.380521935386614e+02    -8.313591596504800e+02    -8.181767824375414e+02    -7.892746888428086e+02    -7.117982000794751e+02    -4.557106942390400e+02     5.921508321998858e+02     6.131529307331747e+03     4.917138076944641e+04     7.116701419066167e+05     5.403335861244800e+07
   15750           -1.00552153e+04            8.57201717e+01            9.17729122e-01            1.08935670e+00    -8.712328761204145e+02    -8.696465599079041e+02    -8.658451009396875e+02    -8.601762845872807e+02    -8.525117541442452e+02    -8.416306666718608e+02    -8.228041331232600e+02    -7.789355097240733e+02    -6.458481734105820e+02    -1.510738579861049e+02     2.095824774316822e+03     1.557341546534096e+04     1.429077123881042e+05     3.143770303245681e+06
   16000           -1.00122779e+04            5.99541952e+01            9.41674765e-01            1.06163807e+00    -8.603660877793361e+02    -8.615899088727881e+02    -8.603503040503375e+02    -8.569088993506072e+02    -8.507795354406267e+02    -8.394693706474329e+02    -8.134182360188123e+02    -7.354266505673648e+02    -4.461948540260080e+02     8.768855328726077e+02     8.907533128063467e+03     8.847778706062617e+04     2.444610000225626e+06     8.761182384957500e+09
