#This file was generated on Sat 16 Nov 2019 06:41:33 GMT
#Using the somd command, of the molecular library Sire version <2019.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 20000 moves, 100 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.38460
#Alchemical array is		 (0.0, 0.0769, 0.1538, 0.2308, 0.3077, 0.3846, 0.4615, 0.5385, 0.6154, 0.6923, 0.7692, 0.8462, 0.9231, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
    2500           -1.00706587e+04            7.08325176e+01            9.31490630e-01            1.07325479e+00    -8.393075857898194e+02    -8.433662239806396e+02    -8.449535264993305e+02    -8.444955443771606e+02    -8.421958105826551e+02    -8.379443843156341e+02    -8.306193826894877e+02    -8.156662829823003e+02    -7.761326682818242e+02    -6.428407852540455e+02    -7.677469607704322e+01     3.193618874330732e+03     3.454935440224504e+04     8.700006928182909e+05
    2750           -1.01295909e+04            9.82083898e+01            9.06297348e-01            1.10299472e+00    -8.670188569627684e+02    -8.685289494257225e+02    -8.676968674998981e+02    -8.649631898624867e+02    -8.605095433260478e+02    -8.541583756527840e+02    -8.446929146265945e+02    -8.277003865776534e+02    -7.888316766130280e+02    -6.799876192347861e+02    -3.278607789540088e+02     9.782185564597994e+02     6.726268015686295e+03     3.981720898874335e+04
    3000           -1.00735209e+04            6.54513880e+01            9.36230108e-01            1.06716840e+00    -8.277761983297312e+02    -8.362002983995444e+02    -8.417888478640152e+02    -8.449490812459534e+02    -8.456313653663620e+02    -8.429969019637368e+02    -8.336964309142026e+02    -8.060502864472469e+02    -7.186650767788389e+02    -4.080061994952063e+02     8.960817808896760e+02     8.065120226610232e+03     7.255145068799783e+04     1.887660097967653e+06
    3250           -1.00042138e+04            4.38132679e+01            9.56921108e-01            1.04455631e+00    -8.296727713718470e+02    -8.376786391322661e+02    -8.428625666354368e+02    -8.456656751364885e+02    -8.462341249031124e+02    -8.443591489965806e+02    -8.387473797527069e+02    -8.248183255229809e+02    -7.877686734099939e+02    -6.780372433934438e+02    -3.156191853910048e+02     1.054841260664336e+03     7.352694606001248e+03     4.793632032694962e+04
    3500           -1.01391978e+04            6.14368237e+01            9.40057172e-01            1.06296169e+00    -8.188491277120122e+02    -8.263646945504858e+02    -8.311337627788646e+02    -8.336282336183223e+02    -8.338765493054427e+02    -8.312186968375578e+02    -8.228723784800852e+02    -7.993830881811803e+02    -7.294209098251077e+02    -5.018868213620168e+02     3.268607792563486e+02     3.925679723845307e+03     2.503511293283701e+04     2.597782554110136e+05
    3750           -1.01662923e+04            5.95547899e+01            9.41935305e-01            1.06108386e+00    -8.265978695660049e+02    -8.328020317819434e+02    -8.363651810685868e+02    -8.377782477362210e+02    -8.371823458378453e+02    -8.342101474057076e+02    -8.268994940678557e+02    -8.082418205230397e+02    -7.547642204396948e+02    -5.838011131048070e+02     2.683762055765419e+01     2.569789541967300e+03     1.600423539791900e+04     1.250240152530325e+05
    4000           -1.01257410e+04            6.36473749e+01            9.38082386e-01            1.06542869e+00    -8.650028028206781e+02    -8.707389944694314e+02    -8.738375058939066e+02    -8.747620224415301e+02    -8.736675567549121e+02    -8.702716630897816e+02    -8.629140014247641e+02    -8.455030332593251e+02    -7.970576013077115e+02    -6.402364018300158e+02    -4.904612391350678e+01     2.708166096493370e+03     2.091453463367893e+04     2.540696127095079e+05
    4250           -1.00628781e+04            7.14437069e+01            9.30890107e-01            1.07387475e+00    -8.355705934540671e+02    -8.397666245159839e+02    -8.414362097110228e+02    -8.410270867625095e+02    -8.387395461691776e+02    -8.344580182263450e+02    -8.271084690029168e+02    -8.126315684126638e+02    -7.774764541650994e+02    -6.748026388904383e+02    -3.269859136757644e+02     1.066010587824276e+03     8.233946874447774e+03     6.751568814651891e+04
    4500           -1.00832076e+04            6.70580201e+01            9.34955469e-01            1.06914543e+00    -8.391824030183467e+02    -8.440629980460571e+02    -8.463251945576113e+02    -8.464070288596365e+02    -8.445185599494706e+02    -8.405802356935460e+02    -8.336127872408820e+02    -8.197974936073135e+02    -7.861473567013569e+02    -6.868473132469951e+02    -3.431328031686470e+02     1.085906772519781e+03     8.915678682274260e+03     8.057196231271797e+04
    4750           -1.00603090e+04            5.99419718e+01            9.41509961e-01            1.06142632e+00    -8.381454235510703e+02    -8.450547520808669e+02    -8.493597772339124e+02    -8.515025065013320e+02    -8.515291164820284e+02    -8.488448266762587e+02    -8.408403391882599e+02    -8.183564494307782e+02    -7.495975492901925e+02    -5.133848627349103e+02     4.329742190223183e+02     5.284575474786914e+03     4.374573738374199e+04     8.132390041784102e+05
    5000           -1.00832651e+04            9.43192999e+01            9.09657943e-01            1.09850698e+00    -8.197049445752928e+02    -8.244411421832864e+02    -8.265816299634013e+02    -8.265183572036748e+02    -8.242624168264613e+02    -8.191086998907739e+02    -8.080544326061898e+02    -7.802137212504371e+02    -6.952650329121345e+02    -3.825915210784161e+02     1.059489351691451e+03     1.059553633511278e+04     1.336468477372465e+05     7.923374639380778e+06
    5250           -1.01276628e+04            9.27553370e+01            9.11091793e-01            1.09680241e+00    -8.523913098281931e+02    -8.563084942984880e+02    -8.577721113560756e+02    -8.572110385408976e+02    -8.546706725406484e+02    -8.494891303216638e+02    -8.387545801891570e+02    -8.120064892112154e+02    -7.317914013443498e+02    -4.495607916283238e+02     7.355324786547168e+02     7.260566337343250e+03     6.550463626737818e+04     1.574186083575775e+06
    5500           -1.01350749e+04            8.97329661e+01            9.13681973e-01            1.09329188e+00    -8.237672730865435e+02    -8.303370829642942e+02    -8.342846241696544e+02    -8.360437461708946e+02    -8.354988220659206e+02    -8.314258608124662e+02    -8.190106238815653e+02    -7.813042123678973e+02    -6.575992431677314e+02    -2.069110388657301e+02     1.696864022140796e+03     1.189616290648861e+04     9.344029543424775e+04     1.521936551951952e+06
    5750           -1.01765691e+04            6.05476352e+01            9.40787704e-01            1.06189760e+00    -8.187290228691970e+02    -8.276991282164555e+02    -8.338739943615780e+02    -8.376895255288767e+02    -8.390847941839935e+02    -8.370520655240691e+02    -8.274014017704612e+02    -7.946576404662310e+02    -6.789907225834042e+02    -2.093820037060884e+02     2.216252186290651e+03     2.161001191917952e+04     3.909890859876114e+05     7.761737952311186e+07
    6000           -1.01537555e+04            7.54499676e+01            9.27035560e-01            1.07803138e+00    -8.196495342332247e+02    -8.245651400645369e+02    -8.269954151846143e+02    -8.274223053119117e+02    -8.259291787746691e+02    -8.219421266053997e+02    -8.128514447282361e+02    -7.895904925586158e+02    -7.219388057794999e+02    -5.033420766191732e+02     2.823461084278003e+02     3.564108950442599e+03     2.094004495384980e+04     1.650421054196514e+05
    6250           -1.00590822e+04            8.46027649e+01            9.18533209e-01            1.08787724e+00    -8.529116875691501e+02    -8.579515685368470e+02    -8.604554675556046e+02    -8.608861982862848e+02    -8.592683896292776e+02    -8.548553263635155e+02    -8.444644372951082e+02    -8.168811624448113e+02    -7.328304056768453e+02    -4.413330828688719e+02     7.370924753330597e+02     6.786575678617112e+03     5.394471328986662e+04     9.466034961190844e+05
    6500           -1.01101472e+04            9.09852081e+01            9.12438346e-01            1.09454161e+00    -8.355327651362977e+02    -8.424282245127714e+02    -8.467212323994437e+02    -8.488327538149736e+02    -8.485996674755980e+02    -8.446450681433048e+02    -8.315988876228838e+02    -7.902488508967989e+02    -6.494647381944328e+02    -1.116966789980969e+02     2.332448323810585e+03     1.719295347636719e+04     1.710128529544970e+05     6.009158345208121e+06
    6750           -1.01118482e+04            4.86778061e+01            9.52163345e-01            1.04952422e+00    -8.303753133237178e+02    -8.387059515898794e+02    -8.443178890502169e+02    -8.476600949256307e+02    -8.487671473844232e+02    -8.470259263303818e+02    -8.398084012195544e+02    -8.181328978748842e+02    -7.521143803461922e+02    -5.357126904385971e+02     2.509836840841910e+02     3.595612048189666e+03     2.173895824520595e+04     1.731317970330886e+05
    7000           -1.01246855e+04            6.30271186e+01            9.38669259e-01            1.06477355e+00    -8.320130195330305e+02    -8.381150789387098e+02    -8.415736603838311e+02    -8.428126797943171e+02    -8.419556167692920e+02    -8.386812133809160e+02    -8.312683530243819e+02    -8.134212196855459e+02    -7.629572973450258e+02    -5.942867363285570e+02     8.241533359094446e+01     3.627602668245726e+03     3.300804645587901e+04     6.627691369781152e+05
    7250           -1.01312943e+04            7.57124713e+01            9.26816726e-01            1.07834289e+00    -8.533547561337596e+02    -8.584570439098670e+02    -8.610300610254578e+02    -8.615026050840244e+02    -8.599439530884507e+02    -8.558629977257807e+02    -8.470709321907293e+02    -8.260465064155735e+02    -7.678727562476175e+02    -5.848590699197470e+02     6.493527595729392e+01     2.755621170549926e+03     1.668287797859687e+04     1.219476373303769e+05
    7500           -1.01696526e+04            4.94343410e+01            9.51601905e-01            1.05049364e+00    -8.340520246138315e+02    -8.404071531053106e+02    -8.440832343715078e+02    -8.455222703126236e+02    -8.449445641967592e+02    -8.423224281665742e+02    -8.368170396311182e+02    -8.249144139580250e+02    -7.937865303230337e+02    -6.932868219121277e+02    -2.932964025049579e+02     1.808556163735328e+03     1.917340017006296e+04     3.665011752958093e+05
    7750           -1.01774348e+04            1.99169196e+01            9.80104392e-01            1.01993372e+00    -8.189631313262407e+02    -8.288856265760130e+02    -8.358714625881363e+02    -8.403337547439949e+02    -8.424762609267921e+02    -8.422723330932314e+02    -8.389039239897136e+02    -8.290060760930055e+02    -8.006489048633829e+02    -7.096785500102022e+02    -3.720831451915366e+02     1.161615057668071e+03     1.078767428456569e+04     1.231189562015044e+05
    8000           -1.01060273e+04            4.90313758e+01            9.51941024e-01            1.05002141e+00    -8.251932121913279e+02    -8.320289774128148e+02    -8.361718180047183e+02    -8.380537539015593e+02    -8.378614821201746e+02    -8.354480071127925e+02    -8.295923227684058e+02    -8.156378451292467e+02    -7.775624498517250e+02    -6.575804285013471e+02    -2.230654868040399e+02     1.664843752157446e+03     1.261473111061790e+04     1.235985003482119e+05
    8250           -1.00703779e+04            4.56445111e+01            9.55110089e-01            1.04640487e+00    -8.314923710519846e+02    -8.393185825976434e+02    -8.443888138843536e+02    -8.471214289869595e+02    -8.476592568704647e+02    -8.457268092322486e+02    -8.396782019823822e+02    -8.233634249001100e+02    -7.750415151424404e+02    -6.119781074619748e+02     2.809760793367074e+01     3.156337388614861e+03     2.507596303609918e+04     3.366564635300935e+05
    8500           -1.00489367e+04            4.93183960e+01            9.51744592e-01            1.05040754e+00    -8.117459221255807e+02    -8.187639371410179e+02    -8.229775691257432e+02    -8.247959788038722e+02    -8.244285596556687e+02    -8.218667307609020e+02    -8.163948466473445e+02    -8.050188200181686e+02    -7.770843655407351e+02    -6.927646805686079e+02    -3.830375766430049e+02     1.050606266687961e+03     1.039060611452883e+04     1.236979177189021e+05
    8750           -1.00906209e+04            7.32267283e+01            9.28902694e-01            1.07541020e+00    -8.256623033150288e+02    -8.331311240053307e+02    -8.379528337394776e+02    -8.405483313901982e+02    -8.408630429995108e+02    -8.378505503190753e+02    -8.270670324896540e+02    -7.917568336331602e+02    -6.659725834723232e+02    -1.480399349892407e+02     2.533167594530115e+03     2.342365808631877e+04     3.968242460469447e+05     7.164938086356652e+07
    9000           -1.01258561e+04            7.80271859e+01            9.24727590e-01            1.08090461e+00    -8.478571360996109e+02    -8.523059427880979e+02    -8.541839175350613e+02    -8.539383886935311e+02    -8.517140949212060e+02    -8.472097412455366e+02    -8.387206302754303e+02    -8.198965829562205e+02    -7.680213753558214e+02    -5.934354425982012e+02     1.290717900242254e+02     4.172995137512780e+03     4.245089935817137e+04     1.125473908662139e+06
    9250           -1.01170059e+04            1.03709336e+02            9.00938728e-01            1.10860298e+00    -8.440598847786655e+02    -8.497904934362589e+02    -8.529348729745317e+02    -8.538811587376219e+02    -8.524654362108095e+02    -8.473999938936519e+02    -8.337864985901289e+02    -7.944116900723956e+02    -6.667090129352458e+02    -1.942527384444761e+02     1.892704328224108e+03     1.422299840037821e+04     1.398196501351479e+05     5.066814365591019e+06
    9500           -1.00205068e+04            7.06950823e+01            9.31591004e-01            1.07307544e+00    -8.397718448941257e+02    -8.437147908334819e+02    -8.451394280214421e+02    -8.445051773310672e+02    -8.420392411049536e+02    -8.377012106152439e+02    -8.306422746987600e+02    -8.175056393757784e+02    -7.870472248522831e+02    -7.006881812274381e+02    -4.140787795786459e+02     7.109124439074446e+02     6.324103008114352e+03     4.924925438482906e+04
    9750           -1.01107397e+04            8.14630515e+01            9.21531188e-01            1.08459587e+00    -8.620330818237161e+02    -8.671204408320674e+02    -8.695919962839168e+02    -8.698456704135392e+02    -8.679566157525597e+02    -8.634620535169980e+02    -8.541766305851568e+02    -8.320020889892572e+02    -7.667443802816633e+02    -5.307059339123549e+02     5.401568791230781e+02     7.293204798788255e+03     8.231223349597557e+04     3.002820969904929e+06
   10000           -1.01603455e+04            7.57749941e+01            9.26881230e-01            1.07855280e+00    -8.476836891853478e+02    -8.512662160561717e+02    -8.523605820649138e+02    -8.513782571673385e+02    -8.485275414276139e+02    -8.437831675924446e+02    -8.364324101667315e+02    -8.236166516057203e+02    -7.956058820398051e+02    -7.180628062608645e+02    -4.573545541295480e+02     6.081051786216250e+02     6.258710224032150e+03     5.293276915408984e+04
   10250           -1.00859208e+04            5.11671601e+01            9.49951428e-01            1.05231226e+00    -8.314966991604165e+02    -8.383918716866259e+02    -8.425536361089406e+02    -8.444158035533826e+02    -8.441425177750732e+02    -8.415812212301794e+02    -8.356217164426811e+02    -8.222423262860821e+02    -7.883445360167071e+02    -6.898546598218533e+02    -3.664692640712834e+02     8.500772781238217e+02     6.330708423587141e+03     3.920767302526770e+04
   10500           -1.01009532e+04            6.13682289e+01            9.40314757e-01            1.06310710e+00    -8.378641434875232e+02    -8.431043680011660e+02    -8.457091812135014e+02    -8.461257865956510e+02    -8.445770248555629e+02    -8.410241616152728e+02    -8.346141397767346e+02    -8.219577336796971e+02    -7.916775006739400e+02    -7.049383735654872e+02    -4.192448412985825e+02     6.651452295861958e+02     5.625020338106164e+03     3.640733068300262e+04
   10750           -1.00444255e+04            6.32037626e+01            9.38582315e-01            1.06505113e+00    -8.407327393590029e+02    -8.462864015348632e+02    -8.491917786809163e+02    -8.498979760255215e+02    -8.485853655524697e+02    -8.450810492480646e+02    -8.381168584084045e+02    -8.229750581916505e+02    -7.837390419976801e+02    -6.641865388495066e+02    -2.443361520403420e+02     1.504602653169326e+03     1.087571085863699e+04     8.920780930056570e+04
   11000           -1.01347844e+04            5.38487173e+01            9.47398589e-01            1.05512797e+00    -8.432958522690267e+02    -8.497131198169918e+02    -8.533752272654206e+02    -8.547062696959280e+02    -8.539108556628460e+02    -8.509732870941333e+02    -8.452050547803805e+02    -8.338499368312010e+02    -8.075955004404409e+02    -7.339106266687475e+02    -4.872421949851499e+02     5.152306093901791e+02     5.862966052857709e+03     5.169293650009411e+04
   11250           -1.01599382e+04            1.19553892e+02            8.86900747e-01            1.12646632e+00    -8.672122703502316e+02    -8.698792227140134e+02    -8.701440234904553e+02    -8.683823562654408e+02    -8.645550522351781e+02    -8.577202429028705e+02    -8.438856457919400e+02    -8.077436680169186e+02    -6.872106055314174e+02    -1.855861530173368e+02     2.530354740377380e+03     2.472332358548721e+04     4.124105294774341e+05     5.095072255099322e+07
   11500           -1.00896791e+04            7.13815195e+01            9.30987431e-01            1.07385345e+00    -8.636082617525448e+02    -8.672133276943960e+02    -8.682864493482923e+02    -8.672827608113621e+02    -8.644685702208687e+02    -8.599235584046901e+02    -8.531617985530372e+02    -8.419613630260243e+02    -8.188523468141026e+02    -7.592137242118516e+02    -5.781247121110549e+02     5.254684350455577e+01     2.635908339594091e+03     1.640510043391199e+04
   11750           -1.02082239e+04            2.64446086e+01            9.73697194e-01            1.02658145e+00    -8.159324779728865e+02    -8.254523232548454e+02    -8.320614416264935e+02    -8.362256302193464e+02    -8.381177253684555e+02    -8.375674883986336e+02    -8.332969484608536e+02    -8.205905702258593e+02    -7.837768846374836e+02    -6.691051851389554e+02    -2.763541245479562e+02     1.256230450246581e+03     8.484360438511783e+03     5.506743379019895e+04
   12000           -1.00391705e+04            5.16172483e+01            9.49550702e-01            1.05281565e+00    -8.320365104578239e+02    -8.379196180142980e+02    -8.411607638500847e+02    -8.422005333454429e+02    -8.412745201718268e+02    -8.383999095027657e+02    -8.329056345958977e+02    -8.219860312402035e+02    -7.961392431460401e+02    -7.228943559306725e+02    -4.828002271895326e+02     4.339895275902054e+02     4.765546324795823e+03     3.474890859380693e+04
   12250           -1.01636979e+04            7.35123659e+01            9.28745547e-01            1.07584269e+00    -8.256095957382661e+02    -8.322421981794904e+02    -8.362740417755731e+02    -8.381022434859916e+02    -8.377099936566036e+02    -8.342965275348265e+02    -8.245159775895735e+02    -7.963270752529290e+02    -7.055783141278820e+02    -3.701573555236491e+02     1.119151766347713e+03     9.993737881562743e+03     9.962452296687916e+04     3.081215569928843e+06
   12500           -1.01640628e+04            8.36239367e+01            9.19349340e-01            1.08671434e+00    -8.177561577050428e+02    -8.255055003452852e+02    -8.304278512607981e+02    -8.329056166488759e+02    -8.328065002454880e+02    -8.290726513873814e+02    -8.178073184837128e+02    -7.860778636937215e+02    -6.907895365635462e+02    -3.770398182713682e+02     7.782350840069051e+02     5.757062615864416e+03     3.284357283738945e+04     2.516056998073473e+05
   12750           -1.00720449e+04            1.01302245e+02            9.03305152e-01            1.10617668e+00    -8.580980936910554e+02    -8.619617357082310e+02    -8.632915132816159e+02    -8.624915674771679e+02    -8.595586599595193e+02    -8.537977681713413e+02    -8.424415442305461e+02    -8.161767070305582e+02    -7.441099202881720e+02    -5.161664128922273e+02     3.065236388625071e+02     3.819239475852471e+03     2.306216787823098e+04     1.863846696657302e+05
   13000           -1.01114230e+04            8.08466647e+01            9.21721293e-01            1.08348310e+00    -8.178873431099075e+02    -8.272783316141638e+02    -8.337671267210870e+02    -8.377300240011817e+02    -8.389471496649966e+02    -8.359952681974650e+02    -8.235831835019551e+02    -7.834795626606650e+02    -6.512573650253451e+02    -1.751130156213533e+02     1.792604421726212e+03     1.194240657407186e+04     8.831875439916743e+04     1.363138880865209e+06
   13250           -1.01233248e+04            7.28048746e+01            9.29612345e-01            1.07532413e+00    -8.590671004487119e+02    -8.633255871447953e+02    -8.650206897560719e+02    -8.645972080787266e+02    -8.622486682088211e+02    -8.578675251976654e+02    -8.504539422196927e+02    -8.362769141155683e+02    -8.031053547952924e+02    -7.096423023035769e+02    -4.046254185362088e+02     7.567047265245756e+02     6.229186466041718e+03     4.374724531125896e+04
   13500           -1.01018768e+04            6.54777853e+01            9.36351668e-01            1.06736331e+00    -8.336712742852133e+02    -8.389892867949658e+02    -8.418449954313108e+02    -8.427187021398087e+02    -8.417226655602547e+02    -8.383729784679603e+02    -8.303157822389134e+02    -8.092452614696577e+02    -7.473136534336317e+02    -5.461383848119458e+02     1.779612703463119e+02     3.187025553927185e+03     1.872520717975566e+04     1.350183621528410e+05
   13750           -1.01077930e+04            1.20238305e+02            8.85995684e-01            1.12685821e+00    -8.334057952218343e+02    -8.403627908676314e+02    -8.446324905968262e+02    -8.465717573850104e+02    -8.458344590797260e+02    -8.404856490363762e+02    -8.233344373791457e+02    -7.686189033844373e+02    -5.786990882259981e+02     1.731649922196369e+02     3.823663049199564e+03     2.921100658486462e+04     3.932706243960303e+05     4.123209189824437e+07
   14000           -1.00808522e+04            6.68645454e+01            9.35104140e-01            1.06890174e+00    -8.431006075393858e+02    -8.488060976221534e+02    -8.518484564822983e+02    -8.526692290506192e+02    -8.514025768306104e+02    -8.477692629360862e+02    -8.402388275801504e+02    -8.233783108427290e+02    -7.790995245251045e+02    -6.434061924637142e+02    -1.614351437468466e+02     1.914500972642759e+03     1.407266972458462e+04     1.434034043253643e+05
   14250           -1.00813813e+04            3.65047312e+01            9.63971731e-01            1.03698364e+00    -8.371638323556431e+02    -8.445607035385250e+02    -8.492582716185925e+02    -8.517404852428725e+02    -8.522279638365267e+02    -8.506503158550532e+02    -8.460089476494139e+02    -8.344371967323267e+02    -8.030556614178689e+02    -7.082425557750516e+02    -3.911959449900106e+02     8.095377059243892e+02     6.238029466203242e+03     3.924233351484434e+04
   14500           -1.00700445e+04            7.19580331e+01            9.30310459e-01            1.07431059e+00    -8.521847760868129e+02    -8.575544351852639e+02    -8.603923108495611e+02    -8.611630289614567e+02    -8.599469368709406e+02    -8.562074906327457e+02    -8.474907343668201e+02    -8.251929149276810e+02    -7.600429152669850e+02    -5.445219450856619e+02     2.759902764190326e+02     4.169021286575431e+03     3.181033539044864e+04     5.092278725349596e+05
   14750           -1.01083036e+04            7.20617584e+01            9.30267415e-01            1.07448376e+00    -8.189646073943635e+02    -8.239887174463887e+02    -8.263761255964661e+02    -8.265610507274251e+02    -8.246864101713531e+02    -8.205418310894572e+02    -8.128987992190863e+02    -7.974976340525357e+02    -7.608969461353096e+02    -6.593609785119800e+02    -3.406628632626837e+02     7.923199493081131e+02     5.496869482265807e+03     3.033305852597509e+04
   15000           -1.01631524e+04            9.67242148e+01            9.07335329e-01            1.10098501e+00    -8.462906342410089e+02    -8.515297333768037e+02    -8.542666134624096e+02    -8.549180272475301e+02    -8.533969349100950e+02    -8.485838365539568e+02    -8.360292714468090e+02    -8.000633042298558e+02    -6.849473115149460e+02    -2.731768394439946e+02     1.415581050583179e+03     9.924240455520201e+03     6.947148572376606e+04     8.355889210851738e+05
   15250           -1.01202454e+04            6.21912189e+01            9.39456167e-01            1.06388608e+00    -8.456683951161218e+02    -8.511126612816333e+02    -8.540854291026882e+02    -8.550543890492272e+02    -8.541377874354507e+02    -8.509324173789149e+02    -8.434209433448184e+02    -8.244612466469893e+02    -7.699505738597679e+02    -5.929881008826362e+02     6.231496143449229e+01     3.024002369256541e+03     2.209878886868449e+04     2.847049337620502e+05
   15500           -1.02159216e+04            5.07288404e+01            9.50341654e-01            1.05182206e+00    -8.435622987278530e+02    -8.500554302333445e+02    -8.538935810570814e+02    -8.555187139268236e+02    -8.551167446060839e+02    -8.525428700053002e+02    -8.466100331007621e+02    -8.328454547031630e+02    -7.960957739295392e+02    -6.828180739416556e+02    -2.839754113762007e+02     1.373499888457540e+03     1.021745886126676e+04     8.498295916842773e+04
   15750           -1.01256869e+04            1.46980121e+01            9.85241426e-01            1.01463349e+00    -8.148616128625698e+02    -8.246535640517062e+02    -8.316450873510890e+02    -8.362878871212846e+02    -8.387768203482724e+02    -8.390037702544532e+02    -8.358447978845114e+02    -8.249384780998648e+02    -7.911798441521364e+02    -6.799593552089111e+02    -2.711429263216039e+02     1.509241495571484e+03     1.170003367328756e+04     1.091821944734150e+05
   16000           -1.00840324e+04            7.43508484e+01            9.28070818e-01            1.07686545e+00    -8.388898438066614e+02    -8.443420907504426e+02    -8.472366288849905e+02    -8.480241807000657e+02    -8.467699828941413e+02    -8.429080911299678e+02    -8.338983546027920e+02    -8.107715826632765e+02    -7.424198886157353e+02    -5.110333042690687e+02     4.025670529579313e+02     4.946445715056111e+03     3.830457200296334e+04     5.681173403948485e+05
